data,LST_Celsius
2006-11-02,52.26615577889449
2006-11-04,51.05663316582918
2006-11-09,51.4657788944724
2006-11-14,49.29135678391961
2006-11-29,43.667889447236206
2006-12-01,43.15947236180907
2006-12-06,46.70075376884424
2006-12-08,42.64557788944726
2006-12-13,49.247989949748785
2007-01-21,52.69155778894475
2007-01-22,49.05130653266334
2007-01-27,45.28346733668344
2007-01-30,52.213291457286466
2007-02-03,44.821130653266344
2007-03-24,43.011381909547765
2007-04-08,41.453668341708585
2007-04-09,47.87140703517591
2007-05-25,35.815427135678426
2007-05-30,28.305628140703536
2007-06-11,31.79520100502515
2007-06-16,37.49989949748746
2007-06-20,32.59218592964827
2007-07-04,36.02135678391962
2007-07-18,41.03346733668345
2007-07-19,40.65522613065329
2007-07-25,40.07391959798997
2007-08-13,37.35507537688446
2007-08-18,38.89359296482416
2007-08-22,42.39964824120607
2007-08-23,38.121407035175906
2007-08-26,42.42095477386938
2007-08-28,45.95437185929651
2007-08-29,44.38959798994977
2007-09-13,43.90236180904526
2007-09-20,47.71005025125631
2007-09-22,44.31060301507541
2007-09-25,50.316432160804055
2007-10-13,48.528241206030174
2007-10-14,46.11042713567842
2007-10-15,48.17879396984927
2007-10-17,46.493391959799034
2007-10-18,54.30859296482414
2007-10-20,50.937638190954814
2007-10-27,50.586356783919626
2007-10-29,49.63859296482415
2007-11-02,45.733718592964856
2007-11-07,48.00015075376888
2007-11-08,48.44884422110556
2007-11-09,46.50773869346735
2007-11-12,52.65618090452263
2007-11-16,46.77723618090454
2007-11-26,51.24334170854274
2007-12-01,46.59902010050254
2007-12-20,47.52489949748747
2007-12-24,48.18582914572868
2008-01-06,53.31497487437188
2008-01-09,48.858668341708565
2008-01-19,49.13685929648244
2008-02-02,49.31881909547742
2008-02-04,50.625753768844255
2008-03-07,44.89005025125631
2008-03-17,38.40301507537692
2008-05-28,28.33620603015078
2008-06-22,28.50934673366838
2008-06-27,31.66394472361811
2008-07-14,34.944924623115604
2008-07-29,34.81620603015078
2008-08-15,33.42510050251259
2008-08-23,36.42020100502516
2008-08-30,38.5959798994975
2008-09-06,40.79489949748747
2008-09-14,39.72135678391963
2008-09-16,42.447914572864335
2008-09-18,45.11994974874375
2008-09-22,44.76359296482414
2008-09-23,45.58557788944727
2008-09-24,44.29798994974877
2008-09-26,38.84698492462313
2008-09-27,42.36258793969853
2008-10-01,44.1504773869347
2008-10-31,48.22266331658296
2008-11-01,46.42932160804022
2008-11-04,43.48261306532667
2008-11-07,48.0811557788945
2008-11-12,49.19168341708545
2008-11-20,45.32012562814073
2008-11-21,50.4546733668342
2008-11-27,42.1886180904523
2008-11-28,50.10457286432163
2008-12-04,47.56849246231159
2008-12-05,50.49552763819098
2008-12-06,42.60582914572868
2008-12-15,44.75439698492465
2009-01-14,48.8977638190955
2009-02-08,42.412135678391984
2009-05-09,33.60180904522616
2009-07-11,29.52429648241209
2009-07-18,33.194195979899526
2009-08-22,40.56590452261309
2009-09-01,36.44763819095481
2009-09-04,35.90334170854274
2009-09-05,42.03497487437188
2009-09-19,44.22085427135683
2009-09-24,41.39391959798997
2009-09-25,44.830226130653294
2009-09-26,41.88070351758796
2009-09-29,37.49095477386936
2009-10-02,46.14020100502516
2009-10-03,43.62758793969852
2009-10-07,48.45296482412063
2009-10-30,45.62527638190958
2009-11-01,45.072060301507555
2009-11-07,41.729447236180945
2009-11-26,48.68055276381913
2009-12-15,46.40660804020104
2009-12-19,48.221256281407065
2010-03-13,48.62600502512567
2010-03-23,46.162914572864345
2010-03-25,44.08643216080404
2010-05-01,39.6470854271357
2010-05-07,39.291733668341735
2010-05-09,37.30763819095481
2010-07-03,33.85854271356788
2010-07-20,36.18643216080406
2010-07-29,39.05138190954778
2010-08-02,40.63909547738696
2010-08-13,38.41660804020105
2010-08-15,37.80243718592968
2010-08-26,39.92816582914576
2010-08-30,43.043894472361835
2010-09-05,44.645653266331706
2010-09-06,45.01050251256285
2010-09-10,45.67914572864326
2010-09-16,40.1878140703518
2010-09-28,46.24768844221107
2010-09-29,49.38582914572866
2010-09-30,45.87216080402013
2010-10-01,50.83080402010052
2010-10-02,42.03311557788946
2010-10-05,47.86185929648243
2010-10-06,48.507135678392
2010-10-07,48.193015075376906
2010-10-08,48.688668341708585
2010-10-09,46.36231155778896
2010-10-12,49.21007537688444
2010-10-15,47.25092964824122
2010-11-02,46.626080402010075
2010-11-03,38.96831658291459
2010-11-04,42.99540201005027
2010-11-08,40.28522613065329
2010-11-09,42.725477386934706
2010-11-13,42.61052763819098
2010-11-18,47.25505025125632
2010-11-27,49.47077889447237
2010-12-26,39.0241206030151
2010-12-27,41.51361809045228
2010-12-28,37.040502512562846
2011-02-10,39.9200502512563
2011-02-24,38.974723618090486
2011-03-05,36.343542713567864
2011-03-17,40.49404522613067
2011-03-18,35.980527638190985
2011-03-19,42.07713567839198
2011-03-23,42.11640703517592
2011-03-30,39.635879396984954
2011-04-01,37.50261306532666
2011-04-02,40.06575376884425
2011-04-06,42.41731155778897
2011-06-14,36.091532663316606
2011-06-20,34.22092964824123
2011-06-27,34.348542713567866
2011-08-02,33.02314070351763
2011-08-03,39.23472361809048
2011-08-05,38.28829145728646
2011-08-07,36.06231155778899
2011-08-12,38.65216080402013
2011-09-01,40.25326633165832
2011-09-06,44.03015075376888
2011-09-09,44.31231155778899
2011-09-13,44.9107788944724
2011-09-22,46.41180904522616
2011-09-25,47.41864321608044
2011-10-01,43.99253768844225
2011-10-03,43.71939698492464
2011-10-04,48.710703517587966
2011-10-08,44.8847236180905
2011-10-22,44.777160804020134
2011-10-29,47.656708542713595
2011-11-16,45.712939698492505
2011-11-25,45.24655778894475
2011-11-26,44.40608040201008
2012-01-06,47.7499246231156
2012-02-01,39.24062814070354
2012-02-08,44.678592964824155
2012-03-04,44.94248743718596
2012-03-09,48.022512562814086
2012-03-17,47.03399497487439
2012-04-11,47.65530150753772
2012-04-12,46.45396984924627
2012-04-27,47.88414572864324
2012-04-28,45.862964824120624
2012-04-30,42.52120603015077
2012-05-08,41.11464824120606
2012-05-12,46.04228643216082
2012-05-14,44.694698492462344
2012-05-28,42.27580402010053
2012-06-06,42.00426987061001
2012-07-08,40.88550251256285
2012-07-10,38.83605527638195
2012-07-22,40.53821608040205
2012-07-23,38.622135678391984
2012-07-24,40.347286432160814
2012-08-03,44.022989949748776
2012-08-04,38.35796482412064
2012-08-30,49.42454773869349
2012-09-01,45.44439698492465
2012-09-02,44.895804020100535
2012-09-03,44.92663316582917
2012-09-04,48.59052763819099
2012-09-05,41.30869346733672
2012-09-09,42.05949748743721
2012-09-10,44.85587939698497
2012-09-12,42.95979899497489
2012-09-15,48.09821608040203
2012-09-18,45.36711055276384
2012-09-20,49.57912060301512
2012-09-21,41.98304020100505
2012-09-22,50.47321608040204
2012-09-24,48.2499246231156
2012-09-25,45.62618090452265
2012-09-28,44.14972361809049
2012-09-29,50.07675879396986
2012-10-21,46.67175879396987
2012-10-23,45.8580653266332
2012-10-24,51.646331658291494
2012-10-31,55.90944723618094
2012-11-04,49.33286432160807
2012-11-05,50.819698492462315
2012-11-06,47.34143216080403
2012-11-07,50.32540201005028
2012-11-11,49.90844221105531
2012-11-15,45.20263819095481
2012-12-13,46.672412060301546
2012-12-14,48.921557788944746
2013-01-11,44.78447236180907
2013-01-25,45.053015075376926
2013-01-26,48.900276381909585
2013-01-31,47.52389447236184
2013-02-28,43.79198492462314
2013-03-01,51.420326633165864
2013-03-31,49.04623115577892
2013-06-01,40.57407035175882
2013-06-07,41.14055276381912
2013-07-27,36.95846733668344
2013-08-05,38.94889447236185
2013-08-24,44.96015075376887
2013-08-27,40.61185929648243
2013-08-28,43.966859296482454
2013-09-11,46.742110552763855
2013-09-15,40.681356783919625
2013-09-19,40.227462311557815
2013-09-23,48.66819095477389
2013-09-24,44.00650753768847
2013-10-01,41.5786934673367
2013-10-06,49.920150753768866
2013-10-07,47.37399497487441
2013-10-21,45.77829145728646
2013-12-04,45.99798994974877
2013-12-10,50.85625628140705
2013-12-11,48.216507537688464
2013-12-25,41.66693467336685
2014-03-25,44.00258793969853
2014-03-29,42.23633165829148
2014-04-05,38.13052763819096
2014-04-07,36.039849246231185
2014-04-23,38.06638190954776
2014-04-25,39.81665829145731
2014-05-26,38.85261306532665
2014-05-27,39.939974874371885
2014-06-03,36.53469849246234
2014-06-30,36.11535175879399
2014-07-01,41.77190954773872
2014-07-10,39.629723618090495
2014-07-20,36.552261306532706
2014-07-21,38.39909547738695
2014-07-30,38.714673366834205
2014-08-15,37.56630653266335
2014-09-02,42.97404522613069
2014-09-03,49.5049748743719
2014-09-27,42.58879396984929
2014-09-30,50.33927135678397
2014-10-09,42.48188442211059
2014-11-30,41.87386934673368
2014-12-01,50.837010050251294
2015-01-17,46.927638190954795
2015-01-18,51.56165829145731
2015-01-27,52.6162814070352
2015-02-09,43.69525125628145
2015-03-11,47.91987437185932
2015-03-28,46.24962311557792
2015-04-18,40.43834170854275
2015-04-19,35.21741206030154
2015-04-26,43.12344221105533
2015-04-28,41.79138190954777
2015-05-05,44.91487437185933
2015-05-12,44.47133165829148
2015-06-11,40.4579396984925
2015-06-21,35.443718592964835
2015-07-08,32.72160804020105
2015-07-09,34.71937185929652
2015-08-04,37.68296482412062
2015-08-10,38.67241206030154
2015-08-18,42.28751256281409
2015-08-25,42.446557788944745
2015-08-27,41.76484924623118
2015-09-05,45.04798994974878
2015-09-08,45.50095477386936
2015-09-21,43.68954773869349
2015-09-22,48.88464824120606
2015-09-25,45.1018341708543
2015-09-26,48.80957286432164
2015-09-28,47.45718592964827
2015-09-30,40.72359296482416
2015-10-05,48.49321608040203
2015-10-11,46.04296482412064
2015-10-17,52.406859296482445
2015-10-21,50.85638190954776
2015-10-24,50.22085427135681
2015-10-27,46.68788944723622
2015-10-28,50.00261306532665
2015-11-05,49.50600502512567
2015-11-06,49.12195979899501
2015-11-07,50.31695979899501
2015-11-13,49.652814070351795
2015-11-14,50.387261306532686
2015-11-16,50.44183417085429
2015-11-17,41.857160804020126
2015-11-20,50.81525125628143
2015-11-21,47.80781407035179
2015-11-22,46.67653266331661
2015-11-23,51.88821608040205
2015-11-28,46.98826633165832
2015-11-29,50.30118090452264
2015-11-30,48.12793969849249
2015-12-01,44.16643216080406
2015-12-02,50.06188442211058
2015-12-03,46.59969849246232
2015-12-04,53.65015075376886
2015-12-06,51.76625628140707
2015-12-07,50.3678894472362
2015-12-08,47.72432160804023
2015-12-11,53.556959798995
2015-12-15,50.57595477386936
2016-01-03,47.1849246231156
2016-02-12,38.52020100502515
2016-03-06,39.46238693467338
2016-03-07,46.75648241206032
2016-04-07,41.38032663316586
2016-05-03,40.19354271356786
2016-05-07,40.768015075376915
2016-05-14,39.92228643216083
2016-05-19,42.54665829145732
2016-06-08,42.56286432160806
2016-06-11,42.71703517587943
2016-06-17,40.617889447236195
2016-06-29,41.76924623115581
2016-07-10,40.53934673366837
2016-07-17,44.73097989949752
2016-07-19,40.87153266331661
2016-07-22,43.03537688442215
2016-07-24,42.921457286432194
2016-07-25,38.11824120603018
2016-07-26,41.93846733668346
2016-07-27,40.79474874371862
2016-07-29,41.91623115577892
2016-08-03,40.30376884422113
2016-08-05,42.885879396984954
2016-08-06,41.36653266331662
2016-08-07,46.090678391959834
2016-08-11,45.741859296482446
2016-08-12,43.064396984924656
2016-08-13,42.29148241206033
2016-08-14,46.05932160804023
2016-08-18,45.691281407035184
2016-08-22,44.24881909547741
2016-08-23,47.5399246231156
2016-08-25,45.99424623115582
2016-09-07,42.60105527638195
2016-09-08,48.01263819095482
2016-09-13,46.30615577889449
2016-09-15,48.61633165829149
2016-09-16,41.49160804020104
2016-09-20,43.05384422110557
2016-09-21,48.01236180904526
2016-09-26,44.95791457286435
2016-09-27,47.23748743718595
2016-10-01,47.7428894472362
2016-10-03,49.55070351758796
2016-10-05,49.7708542713568
2016-10-07,41.97932160804023
2016-10-08,49.877135678391994
2016-10-09,44.77814070351761
2016-10-10,49.543643216080426
2016-10-16,47.11298994974877
2016-10-28,51.087412060301546
2016-10-29,46.910753768844245
2016-11-18,51.97721105527642
2016-11-22,49.9472613065327
2016-11-23,47.20791457286434
2016-11-24,48.3201005025126
2016-11-25,51.16879396984928
2016-11-26,46.5204271356784
2016-12-01,50.070804020100525
2016-12-06,49.33251256281411
2016-12-09,48.25417085427139
2016-12-10,48.42645728643219
2016-12-31,45.776432160804035
2017-02-23,39.18753768844223
2017-03-25,44.37120603015078
2017-05-12,37.63193467336687
2017-05-14,36.44685929648245
2017-06-12,35.47994974874375
2017-08-05,40.00979899497491
2017-08-15,41.65231155778896
2017-09-03,38.78150753768847
2017-09-18,44.49582914572868
2017-10-01,46.352336683417114
2017-10-02,45.07673366834174
2017-10-03,43.67045226130657
2017-10-19,44.75381909547741
2017-10-22,48.09507537688446
2017-11-05,51.04474874371862
2017-11-06,43.27846733668344
2017-11-11,47.54298994974875
2017-11-12,51.69311557788948
2017-11-13,43.96042713567843
2017-11-27,49.116758793969886
2017-12-06,46.28582914572866
2017-12-14,50.100376884422154
2017-12-29,45.93796482412062
2017-12-30,48.53690954773873
2017-12-31,42.86746231155781
2018-05-14,34.10580402010053
2018-05-20,37.67489949748745
2018-05-23,38.616557788944746
2018-05-24,36.56557788944726
2018-06-01,37.31547738693471
2018-06-05,37.239170854271386
2018-06-18,35.913567839196006
2018-06-22,36.765226130653296
2018-06-23,37.83515075376887
2018-06-30,39.977638190954806
2018-07-01,40.559924623115606
2018-07-04,36.664246231155815
2018-07-09,40.64304020100504
2018-07-14,42.479271356783954
2018-07-16,40.46874371859301
2018-07-19,41.5412814070352
2018-08-03,42.10263819095481
2018-08-05,40.47655778894475
2018-08-06,46.13761306532665
2018-08-08,44.795854271356816
2018-08-11,45.3556030150754
2018-08-15,44.41525125628144
2018-08-18,38.42862416107386
2018-08-20,43.53974874371861
2018-08-25,42.91786432160807
2018-08-26,40.74206030150757
2018-08-27,46.06927135678395
2018-09-04,45.106105527638206
2018-09-05,45.98894472361814
2018-09-13,42.35082914572867
2018-09-14,48.630175879397015
2018-09-17,42.86427135678395
2018-09-18,43.814045226130695
2018-09-21,48.72366834170857
2018-09-22,43.16924623115579
2018-09-27,42.08841708542715
2018-10-02,50.58163316582916
2018-10-20,49.56660804020104
2018-10-22,46.095979899497536
2018-10-24,40.91298994974878
2018-10-25,50.5550502512563
2018-10-27,50.09849246231156
2018-10-28,49.47831658291461
2018-11-09,43.72138190954775
2018-11-12,50.36909547738695
2018-12-21,49.822537688442246
2018-12-26,43.735351758794
2018-12-27,39.38758793969852
2018-12-30,48.6181407035176
2019-01-03,42.68668341708545
2019-01-24,43.57562814070353
2019-03-16,44.03771356783923
2019-04-05,37.71399497487441
2019-04-22,37.32949748743721
2019-05-01,33.5072613065327
2019-05-02,35.18050251256284
2019-05-03,39.7412814070352
2019-05-04,34.43035175879401
2019-05-18,33.748969849246265
2019-05-25,38.39841708542717
2019-06-19,34.027688442211094
2019-06-21,33.580653266331694
2019-06-28,33.499145728643256
2019-07-05,38.803366834170866
2019-07-06,41.36266331658294
2019-07-17,42.19947236180907
2019-07-18,35.707135678392
2019-08-03,36.152939698492496
2019-08-20,42.834396984924666
2019-08-21,42.383869346733704
2019-08-22,41.23816582914576
2019-08-29,40.74783919597993
2019-09-12,45.55148241206033
2019-09-13,43.36547738693469
2019-09-15,47.85193467336685
2019-09-22,47.48836683417089
2019-09-28,49.78731155778899
2019-09-29,45.106633165829166
2019-10-06,45.91718592964828
2019-10-08,46.758467336683445
2019-10-09,41.09459798994978
2019-10-16,47.01824120603019
2019-10-17,48.1479396984925
2019-10-21,44.764698492462344
2019-10-22,43.40434673366837
2019-10-23,48.689145728643254
2019-10-24,48.972939698492475
2019-10-25,46.07643216080404
2019-10-30,49.26655778894474
2019-10-31,48.88502512562816
2019-11-02,51.08409547738696
2019-11-08,47.797462311557815
2019-11-22,51.97804020100505
2019-11-28,43.94494974874374
2019-11-29,52.893743718593
2019-12-01,50.345402010050286
2019-12-02,50.339045226130686
2019-12-03,50.00311557788948
2020-01-13,48.35854271356788
2020-03-06,41.43585427135683
2020-04-09,36.17072864321611
2020-04-10,37.88869346733673
2020-06-21,29.806834170854305
2020-06-22,33.73007537688446
2020-07-21,35.68477386934678
2020-07-22,35.25577889447238
2020-07-24,38.751130653266365
2020-07-28,38.766231155778925
2020-07-30,32.805703517587965
2020-09-06,38.4481909547739
2020-09-07,44.00952261306536
2020-09-12,45.89103015075381
2020-09-17,46.17962311557792
2020-09-18,42.07532663316587
2020-09-19,45.83751256281411
2020-09-24,45.045150753768866
2020-10-01,40.84615577889449
2020-10-03,46.196708542713594
2020-10-04,43.47243718592968
2020-10-07,49.157311557788965
2020-10-08,45.97052763819097
2020-10-09,46.32959798994977
2020-10-11,42.19115577889449
2020-10-12,48.300979899497506
2020-10-13,41.39788944723619
2020-10-16,49.561658291457306
2020-10-19,43.381582914572896
2020-10-20,41.83884422110556
2020-10-25,45.94178391959801
2020-11-15,44.630477386934714
2020-12-11,43.21984924623118
2021-02-06,45.94595477386936
2021-02-07,47.359673366834194
2021-03-07,44.27510050251258
2021-03-09,43.62851758793973
2021-03-17,41.393291457286466
2021-04-03,44.04439698492465
2021-05-23,32.00226130653269
2021-05-25,31.81545226130657
2021-05-29,33.09417085427137
2021-06-08,34.65723618090453
2021-06-13,40.290351758794
2021-06-26,31.6207788944724
2021-06-29,39.576105527638205
2021-07-06,38.62497487437187
2021-07-19,35.67226130653269
2021-09-06,48.27610552763821
2021-09-10,47.45952261306537
2021-09-11,45.73369346733671
2021-09-12,40.09959798994978
2021-09-19,44.58904522613069
2021-09-21,42.8715829145729
2021-09-28,43.36391959798997
2021-10-04,45.4222110552764
2021-10-05,46.357814070351786
2021-10-07,44.72816582914575
2021-10-11,45.77296482412063
2021-10-12,48.29492462311562
2021-10-13,48.31783919597995
2021-10-15,46.47736180904525
2021-11-20,48.84547738693472
2021-11-22,48.95859296482412
2021-11-23,47.01905730129392
2021-11-24,46.93854271356786
2021-12-01,44.612512562814096
2022-01-12,49.20610552763824
2022-01-18,39.220000000000034
2022-01-19,47.31329145728644
2022-02-01,41.37711055276385
2022-04-21,34.95655778894475
2022-05-18,36.849773869346755
2022-07-25,35.983316582914604
2022-08-10,36.52736180904526
2022-09-14,47.56510050251258
2022-09-16,43.393115577889475
2022-09-17,47.05836683417088
2022-09-25,41.58932160804024
2022-09-30,45.803492462311574
2022-10-02,43.992914572864365
2022-10-03,50.27246231155783
2022-10-04,41.3752261306533
2022-10-05,47.826130653266375
2022-10-08,47.20160804020102
2022-10-28,45.26246231155781
2022-10-30,46.09497487437189
2022-10-31,46.81655778894475
2022-11-08,37.62886934673368
2022-11-10,38.69321608040204
2022-12-07,36.51698492462315
2022-12-08,38.32319095477392
2022-12-17,38.08650753768846
2023-01-21,46.198944723618105
2023-02-07,48.28087939698496
2023-04-12,37.59123115577894
2023-04-29,35.764422110552786
2023-05-07,34.48703517587943
2023-05-08,38.7543718592965
2023-07-15,38.91537688442213
2023-07-20,35.78160804020102
2023-08-21,36.48545226130657
2023-08-24,42.75427135678396
2023-08-25,42.708768844221154
2023-08-26,44.63118090452264
2023-08-27,44.134346733668366
2023-08-28,38.21741206030154
2023-08-31,44.89876884422115
2023-09-01,42.52811557788946
2023-09-03,42.519723618090495
2023-09-13,38.92969849246233
2023-09-14,44.50351758793972
2023-09-15,45.0120854271357
2023-09-16,41.06698492462314
2023-09-17,44.50580402010054
2023-09-22,44.55680904522616
2023-09-26,48.376557788944744
2023-09-27,43.09173366834176
2023-09-28,47.40334170854274
2023-09-29,46.85582914572869
2023-10-01,50.76482412060306
2023-10-05,46.10809045226132
2023-10-17,45.37796482412061
2023-10-18,47.07075376884425
2023-10-20,48.90550251256283
2023-10-24,47.90829145728645
2023-10-25,50.77680904522616
2023-10-26,46.64801507537691
2023-10-27,49.768190954773885
2023-10-30,45.558592964824165
2023-11-09,42.985025125628155
2023-11-10,48.26979899497492
2023-11-12,49.22389447236184
2023-11-13,49.97462311557793
2023-11-25,44.294824120603046
2023-11-26,45.33228643216083
2023-11-29,46.29183417085431
2023-12-27,44.95964824120605
2024-01-05,38.543517587939725
2024-01-08,46.892261306532696
2024-01-30,47.83748743718596
2024-04-03,34.221758793969876
2024-05-12,37.04761306532667
2024-06-29,38.04080402010054
2024-07-15,32.830150753768876
2024-07-24,31.522386934673396
2024-08-05,34.57738693467339
2024-08-06,36.76055276381913
2024-08-09,40.46432160804024
2024-08-10,39.776959798995
2024-08-11,42.10977386934676
2024-08-12,42.12816582914575
2024-08-13,37.32487437185932
2024-08-22,37.347814070351795
2024-08-29,39.91371859296486
2024-09-02,41.97708542713572
2024-09-03,42.63407035175882
2024-09-04,40.03163316582918
2024-09-05,43.462989949748774
2024-09-13,40.93721105527641
2024-09-16,40.63949748743721
2024-09-21,41.858618090452275
2024-10-01,40.42630653266334
2024-10-05,44.9639949748744
2024-10-06,43.45190954773872
2024-10-07,46.46135678391962
2024-10-09,48.57510050251259
2024-10-11,41.94638190954775
2024-10-12,44.61092964824123
2024-10-21,43.65027638190958
2024-10-22,44.94952261306537
2024-10-27,43.8439949748744
2024-11-03,46.80261306532665
2024-11-07,45.0483165829146
2024-11-10,47.624296482412085
2024-11-13,48.19100502512564
2024-11-15,46.966658291457314
2024-11-20,48.46655778894476
2024-11-27,45.77804020100504
2024-11-28,45.19570351758798
2024-11-29,43.36015075376887
2024-11-30,49.3757788944724
2024-12-12,48.48371859296485
2024-12-23,46.107688442211085
2024-12-24,42.674748743718624
2024-12-25,48.876934673366875
2024-12-29,45.82424623115579
2024-12-30,48.16655778894475
