system:index,LST_Celsius,QC_Day,data,timestamp_utc,.geo
2002_08_17,43.805577889447264,64.1645728643216,2002-08-17,1.0295424E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_08_21,34.96379396984929,65.0,2002-08-21,1.029888E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_08_24,30.202337278106537,55.50251256281407,2002-08-24,1.0301472E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_08_25,36.03000000000003,10.231155778894472,2002-08-25,1.0302336E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_08_26,47.189472361809074,46.300251256281406,2002-08-26,1.03032E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_08_28,42.08156939040211,64.87060301507537,2002-08-28,1.0304928E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_08_29,34.68812138728326,56.768844221105525,2002-08-29,1.0305792E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_08_30,41.27668341708545,0.0,2002-08-30,1.0306656E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_08_31,44.395025125628166,65.0,2002-08-31,1.030752E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_09_01,42.72218592964827,37.154522613065325,2002-09-01,1.0308384E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_09_02,50.279371859296525,0.0,2002-09-02,1.0309248E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_09_04,43.197994467496564,59.22236180904522,2002-09-04,1.0310976E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_09_06,35.51000000000005,10.231155778894472,2002-09-06,1.0312704E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_09_07,36.23000000000002,10.231155778894472,2002-09-07,1.0313568E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_09_08,39.15135678391963,0.0,2002-09-08,1.0314432E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_09_11,38.78360995850625,59.22236180904522,2002-09-11,1.0317024E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_09_14,46.44253768844224,0.0,2002-09-14,1.0319616E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_09_15,47.204773869346766,0.0,2002-09-15,1.032048E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_09_16,46.31173366834174,0.0,2002-09-16,1.0321344E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_09_17,41.55718592964828,65.0,2002-09-17,1.0322208E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_09_18,46.14216601815826,64.87060301507537,2002-09-18,1.0323072E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_09_20,50.48623115577891,0.0,2002-09-20,1.03248E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_09_21,43.234597989949776,17.31155778894472,2002-09-21,1.0325664E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_09_22,48.47623115577892,0.0,2002-09-22,1.0326528E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_09_23,42.33000000000004,18.778894472361806,2002-09-23,1.0327392E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_09_24,39.21877551020411,9.756281407035175,2002-09-24,1.0328256E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_09_25,46.54640703517592,65.0,2002-09-25,1.032912E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_09_26,40.665678391959815,0.0,2002-09-26,1.0329984E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_09_27,42.98118090452265,65.0,2002-09-27,1.0330848E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_09_29,42.917976011994035,54.79020100502512,2002-09-29,1.0332576E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_09_30,39.851532663316625,65.0,2002-09-30,1.033344E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_10_01,48.96067839195983,0.0,2002-10-01,1.0334304E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_10_02,40.87965517241383,13.476130653266331,2002-10-02,1.0335168E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_10_03,41.44203517587943,65.0,2002-10-03,1.0336032E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_10_04,46.16871859296485,46.13693467336683,2002-10-04,1.0336896E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_10_06,46.136608040201054,74.14572864321607,2002-10-06,1.0338624E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_10_08,39.96085427135681,65.0,2002-10-08,1.0340352E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_10_10,35.061213517665166,53.52386934673366,2002-10-10,1.034208E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_10_11,48.567788944723645,0.0,2002-10-11,1.0342944E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_10_12,41.75851758793973,65.0,2002-10-12,1.0343808E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_10_13,48.81075376884424,71.71482412060301,2002-10-13,1.0344672E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_10_15,39.16212264150946,35.55778894472362,2002-10-15,1.03464E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_10_17,42.77047738693471,65.0,2002-10-17,1.0348128E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_10_18,45.62406040268458,49.17085427135678,2002-10-18,1.0348992E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_10_20,40.610000000000014,17.829145728643216,2002-10-20,1.035072E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_10_22,43.57243718592967,65.0,2002-10-22,1.0352448E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_10_23,44.1789949748744,65.0,2002-10-23,1.0353312E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_10_24,46.95638190954775,2.5314070351758793,2002-10-24,1.0354176E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_10_26,46.76268844221108,53.15954773869347,2002-10-26,1.0355904E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_10_27,51.201256281407055,65.0,2002-10-27,1.0356768E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_10_29,45.29231155778897,65.0,2002-10-29,1.0358496E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_10_31,51.22012562814073,0.0,2002-10-31,1.0360224E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_11_01,45.525678391959836,0.0,2002-11-01,1.0361088E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_11_02,47.79831658291461,0.0,2002-11-02,1.0361952E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_11_03,49.57552763819098,0.0,2002-11-03,1.0362816E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_11_04,42.94354248366017,86.02386934673368,2002-11-04,1.036368E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_11_05,53.42072864321611,9.36180904522613,2002-11-05,1.0364544E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_11_07,52.61886934673371,0.0,2002-11-07,1.0366272E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_11_09,51.56766331658294,0.0,2002-11-09,1.0368E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_11_10,49.176281407035205,0.0,2002-11-10,1.0368864E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_11_11,47.88243718592968,0.0,2002-11-11,1.0369728E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_11_12,48.51931623931627,39.040201005025125,2002-11-12,1.0370592E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_11_13,44.900276381909585,0.0,2002-11-13,1.0371456E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_11_14,50.61753768844225,46.62688442211055,2002-11-14,1.037232E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_11_16,51.30761306532667,4.006281407035175,2002-11-16,1.0374048E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_11_17,41.08771356783923,65.0,2002-11-17,1.0374912E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_11_18,45.273643216080444,65.0,2002-11-18,1.0375776E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_11_19,47.024578146611354,59.22236180904522,2002-11-19,1.037664E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_11_21,51.87040201005028,0.0,2002-11-21,1.0378368E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_11_23,38.966551724137936,13.476130653266331,2002-11-23,1.0380096E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_11_25,38.288636363636385,57.71859296482412,2002-11-25,1.0381824E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_11_28,43.92731155778896,65.0,2002-11-28,1.0384416E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_12_02,46.92861809045228,65.0,2002-12-02,1.0387872E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_12_03,43.8402348993289,49.17085427135678,2002-12-03,1.0388736E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_12_04,46.04203517587943,65.0,2002-12-04,1.03896E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_12_05,50.33841708542716,0.0,2002-12-05,1.0390464E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_12_06,47.907638190954806,0.0,2002-12-06,1.0391328E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_12_07,44.658316582914615,0.0,2002-12-07,1.0392192E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_12_12,47.67909547738696,0.0,2002-12-12,1.0396512E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_12_13,36.98145631067963,34.608040201005025,2002-12-13,1.0397376E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_12_14,41.89040201005029,65.0,2002-12-14,1.039824E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_12_16,42.831959798995015,65.0,2002-12-16,1.0399968E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_12_18,47.17140703517591,65.0,2002-12-18,1.0401696E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_12_19,42.435000000000024,65.0,2002-12-19,1.040256E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_12_21,50.176336283185854,46.71733668341708,2002-12-21,1.0404288E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_12_22,40.80246231155781,129.0,2002-12-22,1.0405152E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_12_23,53.149095477386965,65.0,2002-12-23,1.0406016E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_12_29,39.87221105527642,0.0,2002-12-29,1.04112E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_12_31,37.84520100502515,129.0,2002-12-31,1.0412928E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_01,47.36726130653268,65.0,2003-01-01,1.0413792E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_03,47.710577889447265,0.0,2003-01-03,1.041552E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_04,47.46434673366837,0.0,2003-01-04,1.0416384E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_05,47.379798994974884,0.0,2003-01-05,1.0417248E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_06,49.58326633165833,0.0,2003-01-06,1.0418112E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_08,51.01243718592968,66.02386934673366,2003-01-08,1.041984E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_10,40.82792553191493,31.758793969849247,2003-01-10,1.0421568E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_12,47.95771356783922,65.0,2003-01-12,1.0423296E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_13,48.93982412060305,65.0,2003-01-13,1.042416E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_14,43.875276381909586,0.0,2003-01-14,1.0425024E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_15,49.115502512562834,62.95854271356783,2003-01-15,1.0425888E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_16,43.07974874371861,0.0,2003-01-16,1.0426752E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_17,49.46638190954776,65.0,2003-01-17,1.0427616E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_24,41.8191206030151,36.33793969849246,2003-01-24,1.0433664E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_26,42.822688442211096,55.52386934673367,2003-01-26,1.0435392E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_02,37.74163316582917,71.97487437185929,2003-02-02,1.044144E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_06,39.31944723618092,65.0,2003-02-06,1.0444896E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_07,40.910000000000025,3.9786432160804015,2003-02-07,1.044576E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_08,42.383567839196,0.0,2003-02-08,1.0446624E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_14,39.04283919597993,65.0,2003-02-14,1.0451808E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_18,46.837010050251294,65.0,2003-02-18,1.0455264E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_22,36.950000000000045,34.608040201005025,2003-02-22,1.045872E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_02_23,37.47402010050254,65.0,2003-02-23,1.0459584E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_02,39.12120622568095,63.021356783919586,2003-03-02,1.0465632E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_08,44.35188034188037,39.040201005025125,2003-03-08,1.0470816E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_09,44.6326300578035,56.768844221105525,2003-03-09,1.047168E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_10,43.36382113821142,40.93969849246231,2003-03-10,1.0472544E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_11,47.25179190751445,56.768844221105525,2003-03-11,1.0473408E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_12,44.746959798995015,0.0,2003-03-12,1.0474272E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_13,49.30934673366837,65.0,2003-03-13,1.0475136E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_15,37.380376884422134,2.5314070351758793,2003-03-15,1.0476864E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_17,36.22100502512565,65.0,2003-03-17,1.0478592E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_22,36.79353658536589,47.914572864321606,2003-03-22,1.0482912E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_24,38.135147679324916,20.757537688442213,2003-03-24,1.048464E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_26,32.99000000000001,4.453517587939698,2003-03-26,1.0486368E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_28,39.12138190954777,0.0,2003-03-28,1.0488096E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_02,35.23341269841273,41.8894472361809,2003-04-02,1.0492416E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_03,39.33399497487441,65.0,2003-04-03,1.049328E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_05,34.533065326633185,65.0,2003-04-05,1.0495008E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_07,40.40829145728646,0.0,2003-04-07,1.0496736E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_09,42.19515075376887,0.0,2003-04-09,1.0498464E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_12,35.09727810650891,55.50251256281407,2003-04-12,1.0501056E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_13,37.856130653266376,0.0,2003-04-13,1.050192E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_14,44.285150753768875,53.111809045226124,2003-04-14,1.0502784E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_16,46.52090452261309,40.12437185929648,2003-04-16,1.0504512E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_19,35.807805907173034,20.757537688442213,2003-04-19,1.0507104E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_20,37.695427135678436,65.0,2003-04-20,1.0507968E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_21,39.01188539741223,44.81783919597989,2003-04-21,1.0508832E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_25,37.620945558739294,57.24371859296481,2003-04-25,1.0512288E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_29,35.992386934673405,65.0,2003-04-29,1.0515744E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_30,38.40816582914576,66.84924623115577,2003-04-30,1.0516608E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_06,30.110000000000014,3.9786432160804015,2003-05-06,1.0521792E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_07,33.95201005025128,65.0,2003-05-07,1.0522656E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_08,28.858444444444473,62.54648241206029,2003-05-08,1.052352E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_09,41.73623115577894,0.0,2003-05-09,1.0524384E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_14,36.565150753768876,0.0,2003-05-14,1.0528704E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_18,33.73809045226136,65.0,2003-05-18,1.053216E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_21,39.392295988935025,59.22236180904522,2003-05-21,1.0534752E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_22,34.440527638190986,65.0,2003-05-22,1.0535616E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_23,42.113693467336695,0.0,2003-05-23,1.053648E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_24,37.77429648241211,0.0,2003-05-24,1.0537344E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_25,39.65819095477389,65.0,2003-05-25,1.0538208E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_27,35.72326589595379,56.768844221105525,2003-05-27,1.0539936E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_28,38.66315068493152,48.22110552763818,2003-05-28,1.05408E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_30,37.61673366834173,0.0,2003-05-30,1.0542528E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_05,27.939773869346755,65.0,2003-06-05,1.0547712E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_06,28.8581715575621,37.061557788944725,2003-06-06,1.0548576E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_07,28.970000000000027,29.938442211055282,2003-06-07,1.054944E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_08,30.150000000000034,4.453517587939698,2003-06-08,1.0550304E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_12,38.20741206030153,65.0,2003-06-12,1.055376E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_13,38.10959798994978,0.0,2003-06-13,1.0554624E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_17,31.694556213017787,55.50251256281407,2003-06-17,1.055808E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_21,35.92574370709384,36.586683417085425,2003-06-21,1.0561536E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_22,33.66228323699423,56.768844221105525,2003-06-22,1.05624E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_23,39.031959798995,0.0,2003-06-23,1.0563264E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_24,30.87111111111116,33.34170854271357,2003-06-24,1.0564128E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_25,29.960581395348857,42.83919597989949,2003-06-25,1.0564992E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_26,40.95404522613069,0.0,2003-06-26,1.0565856E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_28,40.237236180904546,0.0,2003-06-28,1.0567584E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_01,39.190577889447255,0.0,2003-07-01,1.0570176E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_03,32.606136363636395,57.71859296482412,2003-07-03,1.0571904E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_05,43.06057788944726,11.682160804020102,2003-07-05,1.0573632E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_09,39.26829145728646,0.0,2003-07-09,1.0577088E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_10,36.97000000000002,62.54648241206029,2003-07-10,1.0577952E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_14,34.301934673366844,65.0,2003-07-14,1.0581408E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_15,34.632537688442234,47.68844221105527,2003-07-15,1.0582272E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_18,34.9241708542714,65.0,2003-07-18,1.0584864E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_19,36.35113207547173,18.778894472361806,2003-07-19,1.0585728E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_21,38.86195849546048,63.021356783919586,2003-07-21,1.0587456E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_25,32.950000000000045,7.777638190954773,2003-07-25,1.0590912E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_28,41.02052763819097,66.84924623115577,2003-07-28,1.0593504E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_30,43.876030150753785,12.280150753768845,2003-07-30,1.0595232E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_31,40.80864321608042,7.5125628140703515,2003-07-31,1.0596096E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_01,38.09497487437188,65.0,2003-08-01,1.059696E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_03,35.553264177040134,59.22236180904522,2003-08-03,1.0598688E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_04,33.62191919191922,33.34170854271357,2003-08-04,1.0599552E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_06,42.78962264150946,18.778894472361806,2003-08-06,1.060128E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_08,37.55000000000001,20.282663316582912,2003-08-08,1.0603008E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_09,40.730376884422135,46.708542713567844,2003-08-09,1.0603872E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_11,45.36768844221108,0.0,2003-08-11,1.06056E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_13,42.24080402010053,74.38693467336682,2003-08-13,1.0607328E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_16,38.90180904522615,65.0,2003-08-16,1.060992E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_17,42.43653266331662,47.68844221105527,2003-08-17,1.0610784E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_18,45.32555276381913,0.0,2003-08-18,1.0611648E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_19,39.27000000000003,0.0,2003-08-19,1.0612512E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_20,38.613442211055315,65.0,2003-08-20,1.0613376E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_22,47.420075376884455,9.36180904522613,2003-08-22,1.0615104E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_24,40.48574712643682,29.5427135678392,2003-08-24,1.0616832E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_25,45.35371859296484,0.0,2003-08-25,1.0617696E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_26,45.128115577889474,0.0,2003-08-26,1.061856E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_27,39.98608832807573,27.089195979899504,2003-08-27,1.0619424E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_29,46.50992156862748,62.54648241206029,2003-08-29,1.0621152E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_31,37.767087378640795,34.608040201005025,2003-08-31,1.062288E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_02,38.208366834170896,65.0,2003-09-02,1.0624608E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
