system:index,LST_Celsius,data,timestamp_utc,.geo
2008_03_03,45.33922110552766,2008-03-03,1204502400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_06,40.50863636363639,2008-03-06,1204761600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_07,44.89005025125631,2008-03-07,1204848000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_10,43.571809045226146,2008-03-10,1205107200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_14,37.82582914572867,2008-03-14,1205452800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_16,36.25000000000006,2008-03-16,1205625600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_17,38.40301507537692,2008-03-17,1205712000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_03_23,30.690000000000055,2008-03-23,1206230400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_04_01,22.670000000000016,2008-04-01,1207008000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_04_06,34.74331658291461,2008-04-06,1207440000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_04_08,30.1312814070352,2008-04-08,1207612800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_04_10,27.203467336683435,2008-04-10,1207785600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_04_15,34.64012562814074,2008-04-15,1208217600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_04_16,33.54756281407039,2008-04-16,1208304000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_04_17,28.58782945736437,2008-04-17,1208390400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_04_18,35.65650753768846,2008-04-18,1208476800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_04_19,25.362692307692345,2008-04-19,1208563200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_04_20,27.086603773584933,2008-04-20,1208649600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_04_26,33.04477386934676,2008-04-26,1209168000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_04_27,36.281457286432186,2008-04-27,1209254400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_05_01,35.72570351758797,2008-05-01,1209600000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_05_03,30.923750000000023,2008-05-03,1209772800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_05_04,36.45046017699117,2008-05-04,1209859200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_05_06,34.8634422110553,2008-05-06,1210032000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_05_08,28.442808988764064,2008-05-08,1210204800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_05_18,28.335115606936444,2008-05-18,1211068800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_05_19,23.607735849056617,2008-05-19,1211155200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_05_21,24.01190954773872,2008-05-21,1211328000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_05_22,28.14416413373864,2008-05-22,1211414400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_05_24,26.69311557788947,2008-05-24,1211587200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_05_25,28.68434673366837,2008-05-25,1211673600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_05_27,27.819457364341098,2008-05-27,1211846400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_05_28,28.33620603015078,2008-05-28,1211932800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_05_29,27.110000000000017,2008-05-29,1212019200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_06_02,23.627758985200888,2008-06-02,1212364800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_06_07,29.442989949748775,2008-06-07,1212796800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_06_09,25.34016491754126,2008-06-09,1212969600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_06_11,29.519447236180923,2008-06-11,1213142400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_06_13,25.121084967320275,2008-06-13,1213315200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_06_14,31.696938053097373,2008-06-14,1213401600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_06_19,30.066071922544975,2008-06-19,1213833600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_06_20,25.64254335260117,2008-06-20,1213920000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_06_21,22.950000000000045,2008-06-21,1214006400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_06_22,28.50934673366838,2008-06-22,1214092800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_06_23,34.46967336683421,2008-06-23,1214179200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_06_27,31.66394472361811,2008-06-27,1214524800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_06_28,26.29497487437189,2008-06-28,1214611200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_07_05,33.659798994974906,2008-07-05,1215216000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_07_11,22.141558073654412,2008-07-11,1215734400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_07_14,34.944924623115604,2008-07-14,1215993600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_07_20,26.29000000000002,2008-07-20,1216512000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_07_25,33.64263819095479,2008-07-25,1216944000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_07_28,29.313780487804905,2008-07-28,1217203200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_07_29,34.81620603015078,2008-07-29,1217289600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_07_31,28.62352739726031,2008-07-31,1217462400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_08_01,33.94228758169937,2008-08-01,1217548800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_08_03,33.44947236180907,2008-08-03,1217721600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_08_05,29.385201005025145,2008-08-05,1217894400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_08_08,29.15713178294576,2008-08-08,1218153600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_08_09,26.95733031674212,2008-08-09,1218240000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_08_10,33.95188442211059,2008-08-10,1218326400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_08_12,30.957261306532686,2008-08-12,1218499200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_08_14,34.83347712418302,2008-08-14,1218672000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_08_15,33.42510050251259,2008-08-15,1218758400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_08_19,32.41791457286436,2008-08-19,1219104000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_08_23,36.42020100502516,2008-08-23,1219449600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_08_25,35.51834170854275,2008-08-25,1219622400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_08_26,36.51924242424247,2008-08-26,1219708800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_08_28,33.30680904522615,2008-08-28,1219881600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_08_30,38.5959798994975,2008-08-30,1220054400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_08_31,40.37522613065329,2008-08-31,1220140800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_09_02,34.476355382620014,2008-09-02,1220313600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_09_05,37.94198492462315,2008-09-05,1220572800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_09_06,40.79489949748747,2008-09-06,1220659200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_09_09,32.13000000000005,2008-09-09,1220918400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_09_11,33.13558225508321,2008-09-11,1221091200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_09_13,40.14763819095481,2008-09-13,1221264000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_09_14,39.72135678391963,2008-09-14,1221350400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_09_15,38.08560301507541,2008-09-15,1221436800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_09_16,42.447914572864335,2008-09-16,1221523200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_09_17,35.687085427135706,2008-09-17,1221609600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_09_18,45.11994974874375,2008-09-18,1221696000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_09_20,38.46708542713572,2008-09-20,1221868800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_09_22,44.76359296482414,2008-09-22,1222041600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_09_23,45.58557788944727,2008-09-23,1222128000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_09_24,44.29798994974877,2008-09-24,1222214400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_09_25,41.996180904522646,2008-09-25,1222300800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_09_26,38.84698492462313,2008-09-26,1222387200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_09_27,42.36258793969853,2008-09-27,1222473600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_09_29,46.12261306532666,2008-09-29,1222646400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_09_30,36.92053254437872,2008-09-30,1222732800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_10_01,44.1504773869347,2008-10-01,1222819200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_10_02,43.20060301507541,2008-10-02,1222905600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_10_03,35.429472361809076,2008-10-03,1222992000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_10_04,34.783888888888924,2008-10-04,1223078400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_10_06,47.356206030150794,2008-10-06,1223251200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_10_11,44.110175879397026,2008-10-11,1223683200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_10_13,36.70951219512199,2008-10-13,1223856000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_10_17,44.18620603015077,2008-10-17,1224201600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_10_19,36.06381909547741,2008-10-19,1224374400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_10_20,43.27419597989953,2008-10-20,1224460800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_10_22,38.011705426356606,2008-10-22,1224633600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_10_24,42.10484967320263,2008-10-24,1224806400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_10_25,40.34804020100506,2008-10-25,1224892800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_10_26,41.650000000000034,2008-10-26,1224979200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_10_27,52.11057788944727,2008-10-27,1225065600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_10_28,39.14695979899501,2008-10-28,1225152000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_10_29,48.48708542713571,2008-10-29,1225238400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_10_31,48.22266331658296,2008-10-31,1225411200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_01,46.42932160804022,2008-11-01,1225497600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_03,42.733291457286455,2008-11-03,1225670400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_04,43.48261306532667,2008-11-04,1225756800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_05,38.55366477272731,2008-11-05,1225843200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_07,48.0811557788945,2008-11-07,1226016000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_08,44.86683417085428,2008-11-08,1226102400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_09,43.02077889447238,2008-11-09,1226188800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_11,41.2386681715576,2008-11-11,1226361600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_12,49.19168341708545,2008-11-12,1226448000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_13,39.33243718592967,2008-11-13,1226534400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_14,44.916356821589254,2008-11-14,1226620800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_16,42.00530612244901,2008-11-16,1226793600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_17,45.51609375000002,2008-11-17,1226880000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_19,49.31665829145731,2008-11-19,1227052800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_20,45.32012562814073,2008-11-20,1227139200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_21,50.4546733668342,2008-11-21,1227225600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_23,47.65587939698494,2008-11-23,1227398400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_27,42.1886180904523,2008-11-27,1227744000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_28,50.10457286432163,2008-11-28,1227830400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_29,37.078871595330774,2008-11-29,1227916800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_11_30,48.5026035502959,2008-11-30,1228003200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_12_02,35.28776908023487,2008-12-02,1228176000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_12_04,47.56849246231159,2008-12-04,1228348800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_12_05,50.49552763819098,2008-12-05,1228435200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_12_06,42.60582914572868,2008-12-06,1228521600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_12_09,41.38633165829148,2008-12-09,1228780800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_12_11,44.00648241206032,2008-12-11,1228953600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_12_12,39.36809045226133,2008-12-12,1229040000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_12_13,41.56356783919602,2008-12-13,1229126400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_12_14,45.794120603015095,2008-12-14,1229212800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_12_15,44.75439698492465,2008-12-15,1229299200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_12_16,42.63513618677045,2008-12-16,1229385600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_12_18,46.293777089783305,2008-12-18,1229558400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_12_25,47.89474874371862,2008-12-25,1230163200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_12_27,36.89226244343894,2008-12-27,1230336000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_12_28,44.846909547738726,2008-12-28,1230422400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_12_29,40.70020100502516,2008-12-29,1230508800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_12_30,49.34643216080405,2008-12-30,1230595200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2008_12_31,39.17458579881661,2008-12-31,1230681600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_01_01,51.53979899497491,2009-01-01,1230768000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_01_03,47.31775147928998,2009-01-03,1230940800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_01_05,37.29000000000002,2009-01-05,1231113600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_01_08,45.166862745098065,2009-01-08,1231372800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_01_11,40.27578796561607,2009-01-11,1231632000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_01_12,51.20364321608045,2009-01-12,1231718400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_01_14,48.8977638190955,2009-01-14,1231891200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_01_15,48.71804020100505,2009-01-15,1231977600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_01_17,39.97669432918397,2009-01-17,1232150400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_01_24,38.865251256281454,2009-01-24,1232755200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_01_26,42.62608040201008,2009-01-26,1232928000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_01_27,38.190000000000055,2009-01-27,1233014400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_01_28,44.70050251256284,2009-01-28,1233100800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_01_31,45.53432539682544,2009-01-31,1233360000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_02_04,39.85965517241381,2009-02-04,1233705600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_02_06,41.85716080402012,2009-02-06,1233878400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_02_07,45.84997487437188,2009-02-07,1233964800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_02_08,42.412135678391984,2009-02-08,1234051200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_02_09,49.63268844221108,2009-02-09,1234137600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_02_11,47.84693467336686,2009-02-11,1234310400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_02_18,39.35296052631582,2009-02-18,1234915200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_03_03,32.60797979797982,2009-03-03,1236038400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_03_04,36.272060301507565,2009-03-04,1236124800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_03_05,32.8474623115578,2009-03-05,1236211200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_03_08,38.11675879396987,2009-03-08,1236470400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_03_10,36.03319095477389,2009-03-10,1236643200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_03_11,39.04184466019419,2009-03-11,1236729600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_03_15,39.0917948717949,2009-03-15,1237075200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_03_17,38.831745562130216,2009-03-17,1237248000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_03_18,36.19680904522616,2009-03-18,1237334400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_03_19,28.766000000000012,2009-03-19,1237420800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_03_20,46.04959798994977,2009-03-20,1237507200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_03_21,35.64015929203542,2009-03-21,1237593600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_03_22,46.51932160804022,2009-03-22,1237680000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_03_24,46.89864321608042,2009-03-24,1237852800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_03_26,40.40193467336686,2009-03-26,1238025600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_03_27,39.44834170854275,2009-03-27,1238112000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_03_28,39.30773869346737,2009-03-28,1238198400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_03_29,47.648028534370965,2009-03-29,1238284800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_03_31,38.92693904020756,2009-03-31,1238457600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_04_01,35.347160804020135,2009-04-01,1238544000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_04_04,35.398844221105556,2009-04-04,1238803200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_04_05,36.10796482412064,2009-04-05,1238889600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_04_07,36.13278894472366,2009-04-07,1239062400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_04_09,38.961633165829184,2009-04-09,1239235200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_04_14,30.5566666666667,2009-04-14,1239667200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_04_16,33.563768844221144,2009-04-16,1239840000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_04_28,32.01499115044251,2009-04-28,1240876800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_04_30,34.39015075376888,2009-04-30,1241049600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_05_05,26.090000000000032,2009-05-05,1241481600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_05_06,24.55816582914576,2009-05-06,1241568000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_05_07,31.287236180904568,2009-05-07,1241654400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_05_09,33.60180904522616,2009-05-09,1241827200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_05_12,28.91532347504623,2009-05-12,1242086400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_05_15,21.65000000000003,2009-05-15,1242345600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_05_18,26.47807610993662,2009-05-18,1242604800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_05_19,26.169949748743747,2009-05-19,1242691200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_05_20,30.184723618090473,2009-05-20,1242777600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_05_22,25.32375000000002,2009-05-22,1242950400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_05_30,29.438266331658323,2009-05-30,1243641600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_05_31,23.785664739884417,2009-05-31,1243728000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_06_01,31.910452261306556,2009-06-01,1243814400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_06_03,31.942185929648264,2009-06-03,1243987200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_06_04,34.89261306532667,2009-06-04,1244073600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_06_06,24.52125000000001,2009-06-06,1244246400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_06_09,25.683699115044273,2009-06-09,1244505600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_06_17,29.775929648241245,2009-06-17,1245196800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_06_19,33.31949748743721,2009-06-19,1245369600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_06_21,30.11356783919602,2009-06-21,1245542400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_06_23,29.163542713567868,2009-06-23,1245715200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_06_24,28.855050251256323,2009-06-24,1245801600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_06_28,18.53000000000003,2009-06-28,1246147200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_06_30,30.85324120603018,2009-06-30,1246320000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_07_01,25.93830188679248,2009-07-01,1246406400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_07_02,24.430000000000007,2009-07-02,1246492800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_07_03,32.44824120603019,2009-07-03,1246579200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_07_10,29.030492866407307,2009-07-10,1247184000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_07_11,29.52429648241209,2009-07-11,1247270400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_07_15,29.170000000000016,2009-07-15,1247616000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_07_17,27.481538461538495,2009-07-17,1247788800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_07_18,33.194195979899526,2009-07-18,1247875200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_07_21,29.69640939597318,2009-07-21,1248134400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_07_23,28.300100502512585,2009-07-23,1248307200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_07_24,28.27459537572256,2009-07-24,1248393600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_07_25,21.88907046476763,2009-07-25,1248480000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_07_26,32.236439628483005,2009-07-26,1248566400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_07_28,37.37055276381912,2009-07-28,1248739200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_07_30,34.727060301507564,2009-07-30,1248912000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_07_31,31.137157534246608,2009-07-31,1248998400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_08_01,23.235660377358535,2009-08-01,1249084800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_08_02,31.181849710982693,2009-08-02,1249171200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_08_04,34.034539559014306,2009-08-04,1249344000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_08_06,34.536281407035204,2009-08-06,1249516800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_08_08,25.208832684824944,2009-08-08,1249689600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_08_10,24.917924528301914,2009-08-10,1249862400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_08_11,34.51869942196536,2009-08-11,1249948800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2009_08_13,29.37009029345376,2009-08-13,1250121600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
