system:index,LST_Celsius,data,timestamp_utc,.geo
2002_10_08,39.77000000000004,2002-10-08,1.0340352E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_10_10,35.09000000000003,2002-10-10,1.034208E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_10_11,48.53000000000003,2002-10-11,1.0342944E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_10_12,41.53000000000003,2002-10-12,1.0343808E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_10_13,48.99000000000001,2002-10-13,1.0344672E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_10_15,40.47000000000003,2002-10-15,1.03464E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_10_17,42.710000000000036,2002-10-17,1.0348128E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_10_18,44.59000000000003,2002-10-18,1.0348992E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_10_20,40.610000000000014,2002-10-20,1.035072E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_10_22,43.710000000000036,2002-10-22,1.0352448E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_10_23,44.210000000000036,2002-10-23,1.0353312E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_10_24,46.97000000000003,2002-10-24,1.0354176E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_10_26,46.79000000000002,2002-10-26,1.0355904E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_10_27,51.23000000000002,2002-10-27,1.0356768E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_10_29,45.01000000000005,2002-10-29,1.0358496E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_10_31,50.83000000000004,2002-10-31,1.0360224E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_11_01,45.710000000000036,2002-11-01,1.0361088E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_11_02,47.710000000000036,2002-11-02,1.0361952E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_11_03,49.450000000000045,2002-11-03,1.0362816E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_11_04,42.57000000000005,2002-11-04,1.036368E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_11_05,53.47000000000003,2002-11-05,1.0364544E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_11_07,52.450000000000045,2002-11-07,1.0366272E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_11_09,51.51000000000005,2002-11-09,1.0368E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_11_10,49.59000000000003,2002-11-10,1.0368864E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_11_11,47.89000000000004,2002-11-11,1.0369728E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_11_12,47.25000000000006,2002-11-12,1.0370592E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_11_13,44.690000000000055,2002-11-13,1.0371456E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_11_14,50.450000000000045,2002-11-14,1.037232E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
