Data Medicao,Hora Medicao,TX,LST_Celsius
2011-03-10,1200,25.6,38.22598853868197
2011-03-12,1200,25.9,37.27663316582916
2011-03-16,1200,26.2,32.0192462311558
2011-03-17,1200,25.4,40.49404522613067
2011-03-18,1200,26.5,35.980527638190985
2011-03-19,1200,25.9,42.07713567839198
2011-03-21,1200,26.7,38.93085106382982
2011-03-23,1200,26.3,42.11640703517592
2011-03-26,1200,25.4,37.047613065326665
2011-03-27,1200,26.3,26.69711538461539
2011-03-30,1200,25.7,39.635879396984954
2011-04-01,1200,25.1,37.50261306532666
2011-04-02,1200,26.0,40.06575376884425
2011-04-03,1200,26.0,34.691658291457315
2011-04-06,1200,25.9,42.41731155778897
2011-04-07,1200,26.6,35.418542713567874
2011-04-13,1200,24.8,32.55710059171602
2011-04-16,1200,26.3,33.635226130653294
2011-04-17,1200,25.9,37.627211055276405
2011-04-22,1200,26.1,34.738265895953795
2011-04-27,1200,25.3,34.244289772727285
2011-05-01,1200,23.3,30.3968208092486
2011-05-06,1200,24.9,28.80006915629325
2011-05-13,1200,23.2,31.81783919597994
2011-05-14,1200,24.9,28.930000000000007
2011-05-17,1200,25.3,32.679597989949784
2011-05-19,1200,25.4,24.62849056603778
2011-05-21,1200,23.6,30.874522613065356
2011-05-28,1200,24.5,25.278326848249044
2011-05-31,1200,25.1,25.99897959183675
2011-06-02,1200,23.4,24.110000000000017
2011-06-03,1200,24.7,30.450000000000045
2011-06-05,1200,24.1,27.819285714285744
2011-06-06,1200,24.1,31.41113065326636
2011-06-11,1200,24.2,29.26941747572818
2011-06-14,1200,22.2,36.091532663316606
2011-06-15,1200,23.2,26.925527638190992
2011-06-16,1200,23.7,32.109897260274
2011-06-19,1200,23.9,31.266746765249568
2011-06-20,1200,23.8,34.22092964824123
2011-06-26,1200,23.4,29.131633165829175
2011-06-27,1200,23.2,34.348542713567866
2011-06-28,1200,23.7,31.9909798994975
2011-06-30,1200,23.3,33.28572864321611
2011-07-01,1200,23.8,28.130678391959837
2011-07-04,1200,23.5,34.14367052023125
2011-07-09,1200,24.0,26.882448979591885
2011-07-11,1200,24.2,24.848620689655192
2011-07-20,1200,24.0,28.62203252032521
2011-07-22,1200,23.6,31.045019455252948
2011-07-25,1200,23.6,32.516407035175895
2011-08-06,1200,23.8,32.77684659090912
2011-08-08,1200,23.2,34.468449612403155
2011-08-10,1200,25.5,35.53203947368425
2011-08-12,1200,23.0,38.65216080402013
2011-08-15,1200,24.4,32.01000000000005
2011-09-04,1200,25.0,42.1449748743719
2011-09-06,1200,24.5,44.03015075376888
2011-09-08,1200,23.1,36.336744186046545
2011-09-09,1200,25.1,44.31231155778899
2011-09-11,1200,24.7,35.80702786377714
2011-09-13,1200,24.4,44.9107788944724
2011-09-16,1200,24.0,35.370000000000005
2011-09-20,1200,23.3,35.73821917808222
2011-09-22,1200,24.9,46.41180904522616
2011-09-23,1200,26.0,38.84577889447238
2011-09-24,1200,25.7,39.7320854271357
2011-09-25,1200,25.7,47.41864321608044
2011-09-27,1200,25.1,36.636507537688466
2011-09-30,1200,25.3,39.49522613065331
2011-10-01,1200,26.6,43.99253768844225
2011-10-02,1200,26.2,45.35449748743721
2011-10-03,1200,24.7,43.71939698492464
2011-10-04,1200,25.6,48.710703517587966
2011-10-05,1200,27.2,36.702110552763855
2011-10-06,1200,24.6,46.68013698630142
2011-10-08,1200,25.3,44.8847236180905
2011-10-09,1200,25.8,44.21590452261311
2011-10-10,1200,26.8,45.64874371859298
2011-10-11,1200,25.8,39.115045592705215
2011-10-15,1200,27.0,45.292713567839215
2011-10-22,1200,25.7,44.777160804020134
2011-10-24,1200,25.9,43.846155268022194
2011-10-25,1200,25.7,38.93691780821921
2011-10-26,1200,26.1,39.083801369863046
2011-10-27,1200,26.6,46.08728643216083
2011-10-28,1200,26.6,34.65279835390951
2011-10-29,1200,26.9,47.656708542713595
2011-10-31,1200,27.0,45.20914572864324
2011-11-03,1200,26.5,41.0159798994975
2011-11-09,1200,26.5,41.060402010050275
2011-11-14,1200,24.2,39.12680904522617
2011-11-16,1200,26.3,45.712939698492505
2011-11-17,1200,27.0,40.02711055276385
2011-11-18,1200,26.9,40.65748743718596
2011-11-20,1200,25.9,40.85846733668345
2011-11-21,1200,26.7,46.815954773869386
2011-11-22,1200,27.1,35.85939698492465
2011-11-23,1200,27.1,42.72947236180908
2011-11-25,1200,25.9,45.24655778894475
2011-11-26,1200,25.2,44.40608040201008
2011-11-27,1200,26.7,33.514137931034526
2011-11-28,1200,27.6,43.56424623115581
2011-11-30,1200,26.4,46.22881909547742
2011-12-02,1200,26.4,46.42816582914574
2011-12-04,1200,26.4,44.67733668341712
2011-12-05,1200,28.0,40.07379396984926
2011-12-06,1200,26.3,37.72095477386939
2011-12-07,1200,26.5,46.30175879396987
2011-12-09,1200,25.9,48.540552763819136
2011-12-11,1200,27.4,41.123484848484885
2011-12-14,1200,26.3,44.21211055276386
2011-12-15,1200,26.1,38.39153266331663
2011-12-16,1200,26.5,47.30175879396987
2011-12-18,1200,25.8,48.73402010050254
2011-12-19,1200,26.6,34.521566265060265
2011-12-20,1200,27.0,44.17125000000003
2011-12-21,1200,27.1,35.85000000000002
2011-12-23,1200,26.1,40.266557788944766
2011-12-28,1200,26.8,43.63211055276385
2011-12-29,1200,27.3,40.93191275167788
2011-12-30,1200,27.2,47.669178082191806
2011-12-31,1200,26.5,40.83479899497492
2012-01-01,1200,27.2,48.61919597989954
2012-01-03,1200,26.8,46.52629053177693
2012-01-05,1200,26.3,46.25645728643218
2012-01-06,1200,26.3,47.7499246231156
2012-01-07,1200,26.6,44.25354271356787
2012-01-10,1200,27.1,43.84515075376886
2012-01-14,1200,25.8,42.6097989949749
2012-01-16,1200,26.1,33.89954545454551
2012-01-17,1200,26.2,40.81266331658296
2012-01-26,1200,24.7,41.572793914246226
2012-01-31,1200,25.9,42.67065326633169
2012-02-01,1200,25.2,39.24062814070354
2012-02-02,1200,25.0,39.4297989949749
2012-02-04,1200,26.3,36.988547341115456
2012-02-05,1200,26.1,38.05229166666671
2012-02-06,1200,25.9,36.70511363636368
2012-02-08,1200,25.9,44.678592964824155
2012-02-11,1200,26.1,45.25618090452264
2012-02-20,1200,26.4,34.68773869346736
2012-02-22,1200,24.2,35.89987610619472
2012-02-23,1200,25.8,44.380100502512605
2012-02-27,1200,25.1,37.11816582914574
2012-02-29,1200,25.9,47.11545226130657
2012-03-01,1200,25.6,41.896180904522645
2012-03-02,1200,26.5,39.803924050632936
2012-03-03,1200,25.8,47.379547738693496
2012-03-04,1200,26.0,44.94248743718596
2012-03-05,1200,27.2,50.39922110552767
2012-03-07,1200,26.2,41.67354271356787
2012-03-08,1200,26.6,42.013495145631104
2012-03-09,1200,26.3,48.022512562814086
2012-03-10,1200,26.3,40.63000000000005
2012-03-11,1200,25.6,41.402005532503495
2012-03-16,1200,27.0,40.10931034482763
2012-03-17,1200,26.6,47.03399497487439
2012-03-18,1200,25.8,38.011155778894505
2012-03-20,1200,26.3,44.88560301507541
2012-03-21,1200,25.8,45.16417085427139
2012-03-23,1200,24.5,34.6276811594203
2012-03-26,1200,26.9,40.13000000000005
2012-03-28,1200,25.9,45.82710982658963
2012-03-30,1200,27.3,45.80914201183436
2012-04-01,1200,26.7,40.500919540229894
2012-04-06,1200,26.6,41.262465753424685
2012-04-08,1200,26.1,46.41590452261308
2012-04-10,1200,26.8,40.26055555555559
2012-04-11,1200,26.1,47.65530150753772
2012-04-12,1200,26.0,46.45396984924627
2012-04-17,1200,26.2,43.73849239280777
2012-04-19,1200,26.6,42.110000000000014
2012-04-22,1200,26.9,46.02374371859299
2012-04-24,1200,26.1,34.150000000000034
2012-04-25,1200,26.3,42.15038834951457
2012-04-26,1200,27.6,46.29547738693471
2012-04-27,1200,25.2,47.88414572864324
2012-04-28,1200,25.6,45.862964824120624
2012-04-29,1200,26.1,48.223567839196
2012-04-30,1200,26.1,42.52120603015077
2012-05-01,1200,26.0,46.92286432160807
2012-05-06,1200,26.5,41.39378947368423
2012-05-08,1200,25.7,41.11464824120606
2012-05-12,1200,25.8,46.04228643216082
2012-05-14,1200,26.2,44.694698492462344
2012-05-15,1200,26.1,42.562160804020145
2012-05-17,1200,26.4,41.76277777777782
2012-05-19,1200,26.2,44.492804123711366
2012-05-21,1200,26.0,38.69408163265309
2012-05-22,1200,26.8,39.01000000000005
2012-05-26,1200,24.9,39.320298313878105
2012-05-28,1200,26.4,42.27580402010053
2012-05-29,1200,25.8,38.27959792477304
2012-05-31,1200,24.6,38.43665829145731
2012-06-02,1200,25.6,33.78707317073173
2012-06-05,1200,25.2,33.399176470588266
2012-06-06,1200,25.4,42.00426987061001
2012-06-08,1200,25.5,36.94957286432164
2012-06-09,1200,26.3,38.118768844221144
2012-06-11,1200,25.6,37.688944723618114
2012-06-13,1200,25.5,33.29000000000002
2012-06-15,1200,23.3,32.27000000000004
2012-06-17,1200,25.1,39.88892116182574
2012-06-18,1200,25.5,36.21816326530614
2012-06-21,1200,25.9,43.53025125628145
2012-06-22,1200,24.2,38.610000000000014
2012-06-23,1200,24.3,38.45311557788947
2012-06-24,1200,24.6,33.15379381443304
2012-06-27,1200,21.9,34.54821022727276
2012-07-04,1200,23.7,36.036601941747605
2012-07-08,1200,23.9,40.88550251256285
2012-07-10,1200,24.9,38.83605527638195
2012-07-11,1200,23.4,42.03902934537248
2012-07-15,1200,23.7,33.551620915032714
2012-07-17,1200,24.3,32.886130653266356
2012-07-19,1200,22.9,33.055678391959816
2012-07-20,1200,24.5,44.06361809045229
2012-07-22,1200,22.7,40.53821608040205
2012-07-23,1200,23.7,38.622135678391984
2012-07-24,1200,24.3,40.347286432160814
2012-07-29,1200,22.9,33.86816239316244
2012-08-02,1200,23.4,33.37432900432903
2012-08-03,1200,24.6,44.022989949748776
2012-08-04,1200,22.1,38.35796482412064
2012-08-05,1200,23.0,45.71628140703521
2012-08-07,1200,25.0,44.23512562814073
2012-08-08,1200,24.8,36.532630057803495
2012-08-09,1200,22.0,35.34698630136988
2012-08-10,1200,23.2,34.750787671232914
2012-08-11,1200,23.9,40.04512562814073
2012-08-12,1200,24.3,36.38670995671
2012-08-14,1200,24.7,43.27339195979902
2012-08-16,1200,20.9,31.65000000000003
2012-08-17,1200,24.6,32.89000000000004
2012-08-18,1200,25.0,37.05000000000001
2012-08-21,1200,24.4,43.47505025125631
2012-08-24,1200,21.3,33.585502512562854
2012-08-25,1200,24.0,36.247519379845016
2012-08-26,1200,25.1,43.825813953488414
2012-08-28,1200,24.5,39.374696969697005
2012-08-30,1200,24.6,49.42454773869349
2012-08-31,1200,24.4,40.94512562814074
2012-09-01,1200,24.2,45.44439698492465
2012-09-02,1200,24.5,44.895804020100535
2012-09-03,1200,24.7,44.92663316582917
2012-09-04,1200,24.8,48.59052763819099
2012-09-05,1200,24.3,41.30869346733672
2012-09-06,1200,22.6,46.80452261306536
2012-09-09,1200,24.9,42.05949748743721
2012-09-10,1200,25.5,44.85587939698497
2012-09-11,1200,26.0,44.64082914572866
2012-09-12,1200,25.5,42.95979899497489
2012-09-15,1200,24.7,48.09821608040203
2012-09-17,1200,24.6,44.14517587939703
2012-09-18,1200,24.7,45.36711055276384
2012-09-19,1200,24.8,42.5968341708543
2012-09-20,1200,25.2,49.57912060301512
2012-09-21,1200,25.9,41.98304020100505
2012-09-22,1200,25.5,50.47321608040204
2012-09-24,1200,25.4,48.2499246231156
2012-09-25,1200,25.5,45.62618090452265
2012-09-26,1200,27.0,47.55087939698495
2012-09-28,1200,26.7,44.14972361809049
2012-09-29,1200,25.7,50.07675879396986
2012-10-01,1200,24.6,46.706674584323075
2012-10-02,1200,26.6,40.71000000000003
2012-10-03,1200,25.4,42.427636986301415
2012-10-04,1200,24.7,36.55000000000001
2012-10-05,1200,25.1,43.17600502512565
2012-10-06,1200,24.8,45.182135678391994
2012-10-08,1200,26.7,40.973100775193835
2012-10-10,1200,26.2,44.73984198645602
2012-10-11,1200,25.8,41.86143216080404
2012-10-15,1200,24.8,49.71055276381912
2012-10-17,1200,26.7,44.708768844221126
2012-10-19,1200,27.7,47.938844221105576
2012-10-20,1200,26.9,45.08967336683419
2012-10-21,1200,26.6,46.67175879396987
2012-10-22,1200,26.3,51.15479899497491
2012-10-23,1200,27.4,45.8580653266332
2012-10-24,1200,26.7,51.646331658291494
2012-10-26,1200,27.5,51.28130653266334
2012-10-27,1200,27.0,43.161432160804054
2012-10-28,1200,27.1,45.162565284178235
2012-10-29,1200,26.0,50.41601156069367
2012-10-31,1200,27.3,55.90944723618094
2012-11-02,1200,28.0,45.342989949748784
2012-11-03,1200,27.7,45.653467336683455
2012-11-04,1200,27.9,49.33286432160807
2012-11-05,1200,27.5,50.819698492462315
2012-11-06,1200,27.4,47.34143216080403
2012-11-07,1200,26.5,50.32540201005028
2012-11-11,1200,26.0,49.90844221105531
2012-11-13,1200,27.0,40.79510158013546
2012-11-14,1200,26.4,51.81932160804025
2012-11-15,1200,25.0,45.20263819095481
2012-11-16,1200,27.4,53.680402010050294
2012-11-20,1200,27.2,48.619924623115594
2012-11-21,1200,26.3,45.99000000000001
2012-11-22,1200,27.4,50.32902010050255
2012-11-23,1200,27.3,52.90349246231159
2012-11-24,1200,27.8,49.38419597989953
2012-11-25,1200,27.1,51.325351758794
2012-11-27,1200,26.9,50.289447236180926
2012-11-28,1200,26.7,45.11798994974878
2012-11-30,1200,26.2,42.755032258064546
2012-12-01,1200,26.5,41.694824120603045
2012-12-02,1200,27.6,42.04278008298758
2012-12-06,1200,26.6,36.22608300907914
2012-12-07,1200,26.8,43.37947976878616
2012-12-08,1200,28.2,45.495125628140734
2012-12-11,1200,27.6,46.937864321608075
2012-12-13,1200,26.9,46.672412060301546
2012-12-14,1200,27.7,48.921557788944746
2012-12-15,1200,27.1,44.23681208053696
2012-12-16,1200,26.9,50.23120603015078
2012-12-17,1200,26.8,42.170000000000016
2012-12-18,1200,25.2,42.11551724137933
2012-12-20,1200,27.7,48.91685929648245
2012-12-21,1200,27.6,38.29000000000002
2012-12-22,1200,27.8,48.48688442211058
2012-12-23,1200,27.1,45.27000000000004
2012-12-24,1200,27.2,41.47000000000002
2012-12-25,1200,27.1,48.49899497487442
2012-12-26,1200,25.8,44.05711055276387
2012-12-27,1200,26.5,52.24356783919601
2012-12-29,1200,26.6,46.34091743119268
2013-01-09,1200,25.9,36.534120603015104
2013-01-10,1200,26.6,51.582066508313574
2013-01-11,1200,26.4,44.78447236180907
2013-01-12,1200,27.2,40.670000000000016
2013-01-14,1200,27.8,49.24374371859299
2013-01-17,1200,27.4,46.79375722543355
2013-01-19,1200,27.2,46.33942953020139
2013-01-23,1200,25.5,38.883502109704665
2013-01-25,1200,26.3,45.053015075376926
2013-01-26,1200,26.3,48.900276381909585
2013-01-28,1200,25.9,49.849899497487456
2013-01-30,1200,26.9,46.5246733668342
2013-01-31,1200,26.4,47.52389447236184
2013-02-01,1200,26.0,46.97894472361811
2013-02-03,1200,27.6,41.42375163398695
2013-02-04,1200,27.3,47.43582914572867
2013-02-08,1200,27.3,42.33000000000004
2013-02-10,1200,26.4,43.49482972136225
2013-02-12,1200,27.6,43.79000000000002
2013-02-13,1200,27.3,43.72121301775151
2013-02-17,1200,26.8,47.07647302904565
2013-02-20,1200,25.8,44.286072234763
2013-02-23,1200,25.9,44.93000000000001
2013-02-24,1200,27.0,38.03434108527135
2013-02-26,1200,26.9,45.1054913294798
2013-02-27,1200,26.9,51.25286432160808
2013-02-28,1200,27.3,43.79198492462314
2013-03-01,1200,27.8,51.420326633165864
2013-03-03,1200,28.4,45.74453757225435
2013-03-10,1200,28.3,45.71000000000003
2013-03-13,1200,27.5,50.42479899497491
2013-03-15,1200,26.4,49.21000000000003
2013-03-17,1200,26.5,41.85190476190478
2013-03-22,1200,26.3,40.13090534979427
2013-03-24,1200,26.4,44.08632088520059
2013-03-26,1200,27.0,45.17817155756211
2013-03-28,1200,27.6,45.861784232365174
2013-03-29,1200,27.1,37.327856209150376
2013-03-30,1200,26.3,41.66670854271359
2013-03-31,1200,26.2,49.04623115577892
2013-04-02,1200,26.1,39.10243718592967
2013-04-04,1200,26.6,46.79318118948827
2013-04-06,1200,27.4,46.15765327695564
2013-04-07,1200,26.1,39.044522613065354
2013-04-09,1200,26.6,37.271615201900275
2013-04-11,1200,27.4,37.89505836575878
2013-04-12,1200,26.7,39.23565326633168
2013-04-13,1200,27.2,34.690000000000055
2013-04-14,1200,27.6,44.25416184971102
2013-04-15,1200,27.9,41.70917808219179
2013-04-16,1200,24.4,39.568190954773904
2013-04-17,1200,27.0,37.64949748743721
2013-04-18,1200,27.2,45.12015075376888
2013-04-25,1200,25.0,28.610000000000017
2013-04-27,1200,25.8,35.651676136363655
2013-05-02,1200,23.8,33.09178391959803
2013-05-04,1200,25.1,36.42723618090456
2013-05-08,1200,25.7,38.955929648241224
2013-05-11,1200,24.8,32.03528104575167
2013-05-13,1200,24.6,33.057500000000026
2013-05-16,1200,25.0,33.762102272727304
2013-05-18,1200,23.5,26.947674418604688
2013-05-19,1200,23.9,31.46439698492467
2013-05-20,1200,24.8,37.828190954773895
2013-05-22,1200,26.1,41.11684967320264
2013-05-29,1200,24.2,38.8927638190955
2013-05-31,1200,25.9,36.47369346733672
2013-06-01,1200,25.6,40.57407035175882
2013-06-03,1200,26.1,39.35118090452265
2013-06-07,1200,24.8,41.14055276381912
2013-06-11,1200,24.4,32.144120603015104
2013-06-16,1200,25.8,34.151060606060625
2013-06-18,1200,24.8,34.327160804020124
2013-06-19,1200,25.3,29.336415094339664
2013-06-21,1200,24.7,32.08101626016264
2013-06-23,1200,23.8,32.39781407035178
2013-06-26,1200,24.1,32.73000000000002
2013-06-28,1200,24.7,37.12293969849249
2013-06-30,1200,24.8,39.23464824120605
2013-07-01,1200,24.0,34.0017085427136
2013-07-05,1200,22.7,31.83000000000004
2013-07-07,1200,23.6,33.89231155778897
2013-07-09,1200,24.1,33.00242542153052
2013-07-16,1200,24.4,33.43957364341088
2013-07-22,1200,22.9,28.51746231155783
2013-07-23,1200,22.2,36.3345477386935
2013-07-25,1200,23.4,33.91516814159295
2013-07-27,1200,23.0,36.95846733668344
2013-07-28,1200,23.7,35.06391959798999
2013-07-30,1200,23.2,35.74211581291762
2013-08-01,1200,22.2,31.030326633165867
2013-08-03,1200,22.1,35.77575376884425
2013-08-04,1200,23.8,38.54015075376888
2013-08-05,1200,24.6,38.94889447236185
2013-08-06,1200,22.3,31.551212121212178
2013-08-10,1200,24.3,35.90761306532667
2013-08-11,1200,24.0,36.13000000000005
2013-08-12,1200,24.1,38.79293969849249
2013-08-13,1200,25.2,32.85905444126076
2013-08-14,1200,24.8,27.890000000000043
2013-08-15,1200,24.6,41.32715909090913
2013-08-17,1200,24.1,42.74417085427138
2013-08-19,1200,24.9,39.83365795724468
2013-08-20,1200,24.9,33.02569620253169
2013-08-22,1200,23.9,39.59272206303727
2013-08-23,1200,23.5,36.29969849246234
2013-08-24,1200,24.3,44.96015075376887
2013-08-26,1200,24.9,43.89743718592968
2013-08-27,1200,25.9,40.61185929648243
2013-08-28,1200,24.1,43.966859296482454
2013-08-29,1200,25.7,39.57624277456651
2013-09-02,1200,24.5,44.03793969849248
2013-09-05,1200,25.7,40.13000000000005
2013-09-07,1200,24.2,42.40326633165833
2013-09-09,1200,25.8,35.07600422832984
2013-09-11,1200,24.8,46.742110552763855
2013-09-15,1200,26.1,40.681356783919625
2013-09-16,1200,24.8,43.58422110552767
2013-09-18,1200,25.7,38.28575376884425
2013-09-19,1200,27.1,40.227462311557815
2013-09-20,1200,25.3,42.60668341708546
2013-09-21,1200,25.9,43.29484924623119
2013-09-22,1200,25.8,40.99376884422112
2013-09-23,1200,25.9,48.66819095477389
2013-09-24,1200,26.7,44.00650753768847
2013-09-25,1200,26.7,51.828241206030185
2013-09-27,1200,27.1,44.93000000000001
2013-09-28,1200,25.6,34.79000000000002
2013-09-29,1200,27.7,46.12002512562817
2013-10-01,1200,25.7,41.5786934673367
2013-10-02,1200,25.8,50.41329145728646
2013-10-04,1200,26.8,47.22494974874375
2013-10-05,1200,26.9,42.681356783919625
2013-10-06,1200,26.4,49.920150753768866
2013-10-07,1200,27.0,47.37399497487441
2013-10-08,1200,27.0,38.40748322147655
2013-10-09,1200,27.0,49.635238938053114
2013-10-10,1200,27.2,37.739120603015095
2013-10-13,1200,23.4,35.51117820324009
2013-10-16,1200,26.0,47.500753968254
2013-10-17,1200,26.7,42.48188442211059
2013-10-18,1200,26.6,46.99600502512567
2013-10-20,1200,26.9,45.49309045226134
2013-10-21,1200,26.9,45.77829145728646
2013-10-22,1200,27.6,48.52379396984927
2013-10-27,1200,26.6,47.80002512562817
2013-10-29,1200,27.0,43.54195849546046
2013-10-30,1200,26.7,40.33000000000004
2013-10-31,1200,26.5,45.35876783398187
2013-11-03,1200,26.6,47.33909547738697
2013-11-07,1200,27.8,44.53928082191784
2013-11-09,1200,26.6,39.47000000000003
2013-11-10,1200,27.4,47.95650793650799
2013-11-12,1200,27.0,35.47520325203256
2013-11-14,1200,26.3,33.97000000000003
2013-11-19,1200,27.1,42.19336683417088
2013-11-21,1200,26.8,40.34894472361811
2013-11-26,1200,27.0,41.63000000000005
2013-11-30,1200,27.6,48.25575376884425
2013-12-01,1200,27.8,39.491777777777806
2013-12-02,1200,27.6,43.118366834170885
2013-12-03,1200,27.6,50.205879396984955
2013-12-04,1200,27.5,45.99798994974877
2013-12-05,1200,27.5,41.809371859296526
2013-12-07,1200,27.2,48.92072864321612
2013-12-08,1200,27.3,40.08940803382666
2013-12-09,1200,26.5,44.12718592964828
2013-12-10,1200,26.9,50.85625628140705
2013-12-11,1200,26.4,48.216507537688464
2013-12-12,1200,26.8,44.09080402010053
2013-12-25,1200,25.6,41.66693467336685
2013-12-28,1200,26.2,42.53168341708546
2013-12-29,1200,26.8,33.51459798994979
2014-01-01,1200,26.1,36.59439306358384
2014-01-02,1200,25.6,33.77282352941178
2014-01-03,1200,25.4,35.33482658959541
2014-01-04,1200,25.4,46.593618090452274
2014-01-08,1200,24.9,41.5436180904523
2014-01-13,1200,26.3,40.15076923076926
2014-01-17,1200,25.4,47.22724604966142
2014-01-18,1200,27.1,41.25000000000006
2014-01-20,1200,26.8,45.559380530973485
2014-01-22,1200,25.3,34.96796482412062
2014-01-24,1200,26.6,52.05675879396988
2014-01-26,1200,27.2,42.02040462427747
2014-01-27,1200,27.5,42.843924050632936
2014-01-29,1200,27.1,45.14688311688316
2014-01-31,1200,26.3,39.55537688442214
2014-02-02,1200,26.3,37.53000000000003
2014-02-05,1200,25.4,41.450470262793935
2014-02-11,1200,25.4,42.82886792452835
2014-02-13,1200,26.5,45.16972361809049
2014-02-18,1200,24.3,39.170000000000016
2014-02-20,1200,24.7,38.97781407035178
2014-02-25,1200,26.4,42.92031250000004
2014-03-06,1200,27.1,46.300714285714314
2014-03-11,1200,26.1,44.253034188034206
2014-03-15,1200,26.1,36.7544897959184
2014-03-17,1200,26.9,38.76934673366837
2014-03-20,1200,25.5,36.18601659751038
2014-03-22,1200,26.8,41.05324120603018
2014-03-23,1200,26.7,39.96997109826592
2014-03-24,1200,26.6,44.28185929648244
2014-03-25,1200,27.1,44.00258793969853
2014-03-27,1200,25.5,38.98861437908499
2014-03-29,1200,26.4,42.23633165829148
2014-03-31,1200,27.2,37.628562091503305
2014-04-03,1200,27.1,38.88544715447157
2014-04-05,1200,25.7,38.13052763819096
2014-04-07,1200,25.9,36.039849246231185
2014-04-10,1200,26.4,38.5275879396985
2014-04-12,1200,26.8,37.34132075471702
2014-04-14,1200,26.1,35.72653266331662
2014-04-17,1200,26.7,37.28109826589597
2014-04-18,1200,26.9,38.119387755102075
2014-04-19,1200,27.6,38.645491009681926
2014-04-20,1200,27.5,28.17801687763718
2014-04-23,1200,26.4,38.06638190954776
2014-04-24,1200,25.4,35.22826633165832
2014-04-25,1200,26.0,39.81665829145731
2014-04-26,1200,26.6,38.23052763819097
2014-05-09,1200,26.6,31.57000000000005
2014-05-18,1200,24.4,33.814850843060974
2014-05-19,1200,25.6,37.418467336683435
2014-05-20,1200,25.6,34.52494974874374
2014-05-23,1200,27.8,41.015954773869375
2014-05-25,1200,25.9,35.25228739002936
2014-05-26,1200,25.6,38.85261306532665
2014-05-27,1200,26.3,39.939974874371885
2014-05-30,1200,24.6,31.27800000000001
2014-06-01,1200,24.2,35.33371859296484
2014-06-03,1200,25.6,36.53469849246234
2014-06-04,1200,24.8,34.22434673366836
2014-06-05,1200,25.3,28.83000000000004
2014-06-07,1200,25.5,25.70056603773588
2014-06-10,1200,23.6,26.21591836734696
2014-06-12,1200,24.4,34.678115577889486
2014-06-17,1200,23.9,26.03326923076925
2014-06-22,1200,24.0,29.49000000000001
2014-06-30,1200,25.0,36.11535175879399
2014-07-01,1200,25.9,41.77190954773872
2014-07-03,1200,22.8,33.211438450899045
2014-07-05,1200,24.2,34.54456953642387
2014-07-07,1200,24.7,29.950000000000045
2014-07-08,1200,24.2,34.06942931258109
2014-07-10,1200,22.7,39.629723618090495
2014-07-12,1200,25.5,37.33176300578039
2014-07-16,1200,24.5,30.855228758169975
2014-07-17,1200,24.2,29.839883268482527
2014-07-20,1200,23.7,36.552261306532706
2014-07-21,1200,24.0,38.39909547738695
2014-07-22,1200,24.3,34.47000000000003
2014-07-26,1200,24.4,38.592587939698525
2014-07-28,1200,22.4,33.507121439280404
2014-07-30,1200,23.1,38.714673366834205
2014-07-31,1200,23.6,37.79572864321612
2014-08-01,1200,24.4,37.29630653266335
2014-08-02,1200,24.9,44.286306532663346
2014-08-04,1200,24.4,43.80359296482415
2014-08-11,1200,23.7,38.5125125628141
2014-08-13,1200,23.3,34.43719225449519
2014-08-14,1200,24.9,37.08944723618093
2014-08-15,1200,22.3,37.56630653266335
2014-08-16,1200,23.1,33.13355555555558
2014-08-20,1200,24.5,36.778047945205515
2014-08-22,1200,24.4,40.28989949748747
2014-08-23,1200,24.7,37.466965811965835
2014-08-24,1200,25.0,40.966130653266354
2014-08-25,1200,24.9,40.16442211055278
2014-08-29,1200,25.6,45.462763819095514
2014-08-30,1200,26.4,32.93000000000001
2014-10-14,1200,26.8,47.17090452261311
2014-10-16,1200,27.3,41.61946635730859
2014-10-17,1200,28.1,34.25977386934676
2014-10-18,1200,25.7,37.25000000000006
2014-10-19,1200,26.9,44.08966277561612
2014-10-20,1200,26.2,43.14527638190959
2014-10-21,1200,26.7,42.65337448559672
2014-10-25,1200,26.7,42.22315068493153
2014-10-26,1200,26.0,35.03000000000003
2014-10-27,1200,26.0,40.00704142011835
2014-10-28,1200,28.0,50.28932835820898
2014-10-30,1200,26.4,44.78741206030154
2014-11-01,1200,26.7,43.78266331658294
2014-11-05,1200,26.8,37.36341040462432
2014-11-06,1200,26.4,45.89336683417088
2014-11-08,1200,25.8,48.36080402010053
2014-11-10,1200,27.1,49.72317460317463
2014-11-12,1200,27.1,43.978944723618135
2014-11-15,1200,27.2,48.752085427135704
2014-11-20,1200,26.2,40.90673366834174
2014-11-21,1200,27.8,40.62871859296485
2014-11-22,1200,25.9,39.62257516339873
2014-11-24,1200,26.8,48.18841708542717
2014-11-25,1200,27.6,36.35000000000002
2014-11-26,1200,26.6,48.12726130653269
2014-11-28,1200,26.9,36.471080402010095
2014-11-30,1200,26.5,41.87386934673368
2014-12-01,1200,27.0,50.837010050251294
2014-12-03,1200,26.5,34.316666666666684
2014-12-04,1200,25.7,37.12236180904525
2014-12-07,1200,26.7,43.89193467336686
2014-12-08,1200,27.3,35.04271523178809
2014-12-10,1200,28.6,45.11670854271359
2014-12-12,1200,25.5,37.55063424947149
2014-12-14,1200,26.3,42.2823869346734
2014-12-15,1200,27.3,44.357574578469546
